Airport Code,Time,Temperature,Dew Point,Humidity,Sea Level Pressure,Visibility,Wind Direction,Wind Speed,Gust Speed,Precipitation,Events,Conditions,WinDirDegrees,Date
KNYC, 3:51 PM,82,59,45,29.92,10,Variable,4.6,-,N/A,,Mostly Cloudy,0,7/9/12 19:51
KEWR, 4:51 PM,84.9,55.9,37,29.91,10,SSE,8.1,-,N/A,,Mostly Cloudy,150,7/9/12 20:51
KJFK, 4:51 PM,79,57.9,48,29.94,10,SSW,13.8,-,N/A,,Scattered Clouds,200,7/9/12 20:51
KLGA, 4:51 PM,84,57,40,29.91,10,SSE,12.7,19.6,N/A,,Scattered Clouds,160,7/9/12 20:51
KNYC, 4:51 PM,82,57.9,44,29.91,10,Variable,5.8,-,N/A,,Partly Cloudy,0,7/9/12 20:51
KEWR, 5:51 PM,82,57.9,44,29.91,10,SE,11.5,-,N/A,,Scattered Clouds,140,7/9/12 21:51
KJFK, 5:51 PM,79,59,50,29.94,10,South,13.8,-,N/A,,Scattered Clouds,190,7/9/12 21:51
KLGA, 5:51 PM,82.9,57.9,42,29.91,10,SSE,11.5,-,N/A,,Scattered Clouds,160,7/9/12 21:51
KNYC, 5:51 PM,81,57.9,45,29.91,10,Calm,Calm,-,N/A,,Partly Cloudy,0,7/9/12 21:51
KEWR, 6:51 PM,82,59,45,29.91,10,South,11.5,-,N/A,,Scattered Clouds,170,7/9/12 22:51
KJFK, 6:51 PM,77,60.1,56,29.94,10,South,13.8,-,N/A,,Scattered Clouds,180,7/9/12 22:51
KLGA, 6:51 PM,81,59,47,29.92,10,South,11.5,16.1,N/A,,Scattered Clouds,170,7/9/12 22:51
KNYC, 6:51 PM,78.1,59,52,29.92,10,Calm,Calm,-,N/A,,Partly Cloudy,0,7/9/12 22:51
KEWR, 7:51 PM,79,59,50,29.93,10,SSE,8.1,-,N/A,,Scattered Clouds,160,7/9/12 23:51
KJFK, 7:51 PM,75.9,61,60,29.95,10,South,11.5,-,N/A,,Scattered Clouds,180,7/9/12 23:51
KLGA, 7:51 PM,79,59,50,29.94,10,South,9.2,-,N/A,,Scattered Clouds,170,7/9/12 23:51
KNYC, 7:51 PM,77,57.9,52,29.94,10,Variable,6.9,-,N/A,,Partly Cloudy,0,7/9/12 23:51
KEWR, 8:51 PM,79,57.9,48,29.94,10,SSE,4.6,-,N/A,,Scattered Clouds,150,7/10/12 0:51
KJFK, 8:51 PM,75,63,66,29.96,10,South,8.1,-,N/A,,Scattered Clouds,190,7/10/12 0:51
KLGA, 8:51 PM,77,60.1,56,29.94,10,South,8.1,-,N/A,,Scattered Clouds,190,7/10/12 0:51
KNYC, 8:51 PM,75.9,57.9,54,29.94,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/10/12 0:51
KEWR, 9:51 PM,78.1,57.9,50,29.96,10,South,5.8,-,N/A,,Mostly Cloudy,170,7/10/12 1:51
KJFK, 9:51 PM,73.9,64,71,29.98,10,SSW,9.2,-,N/A,,Scattered Clouds,200,7/10/12 1:51
KLGA, 9:51 PM,77,61,58,29.96,10,South,9.2,-,N/A,,Scattered Clouds,190,7/10/12 1:51
KNYC, 9:51 PM,75,57,53,29.97,10,Variable,3.5,-,N/A,,Scattered Clouds,0,7/10/12 1:51
KEWR, 10:51 PM,75.9,57,52,29.97,10,SW,8.1,-,N/A,,Mostly Cloudy,220,7/10/12 2:51
KJFK, 10:51 PM,73,64,73,29.98,10,SW,8.1,-,N/A,,Scattered Clouds,220,7/10/12 2:51
KLGA, 10:51 PM,77,60.1,56,29.97,10,SSW,8.1,-,N/A,,Partly Cloudy,200,7/10/12 2:51
KNYC, 10:51 PM,75,57,53,29.97,10,Calm,Calm,-,N/A,,Clear,0,7/10/12 2:51
KEWR, 11:51 PM,73.9,55.9,53,29.97,10,SSW,9.2,-,N/A,,Scattered Clouds,210,7/10/12 3:51
KJFK, 11:51 PM,71.1,61,70,29.99,10,WSW,5.8,-,N/A,,Scattered Clouds,250,7/10/12 3:51
KLGA, 11:51 PM,77,57.9,52,29.96,10,SSW,6.9,-,N/A,,Clear,210,7/10/12 3:51
KNYC, 11:51 PM,73.9,57.9,57,29.97,10,WSW,4.6,-,N/A,,Clear,240,7/10/12 3:51
KEWR, 12:51 AM,75,57,53,29.97,10,SW,4.6,-,N/A,,Mostly Cloudy,230,7/10/12 4:51
KJFK, 12:51 AM,71.1,61,70,29.99,10,SW,8.1,-,N/A,,Scattered Clouds,230,7/10/12 4:51
KLGA, 12:51 AM,77,59,54,29.96,10,SSW,5.8,-,N/A,,Scattered Clouds,200,7/10/12 4:51
KNYC, 12:51 AM,73,57.9,59,29.97,10,Calm,Calm,-,N/A,,Clear,0,7/10/12 4:51
KEWR, 1:51 AM,73.9,57.9,57,29.97,10,SW,8.1,-,N/A,,Mostly Cloudy,230,7/10/12 5:51
KJFK, 1:51 AM,72,62.1,71,29.99,10,SW,9.2,-,N/A,,Mostly Cloudy,230,7/10/12 5:51
KLGA, 1:51 AM,75.9,59,56,29.97,10,SW,6.9,-,N/A,,Mostly Cloudy,220,7/10/12 5:51
KNYC, 1:51 AM,73.9,57.9,57,29.98,10,Calm,Calm,-,N/A,,Overcast,0,7/10/12 5:51
KEWR, 2:51 AM,73.9,57.9,57,29.98,10,West,6.9,-,N/A,,Mostly Cloudy,260,7/10/12 6:51
KJFK, 2:51 AM,72,62.1,71,29.99,10,WSW,8.1,-,N/A,,Mostly Cloudy,250,7/10/12 6:51
KLGA, 2:51 AM,75.9,60.1,58,29.97,10,SSW,6.9,-,N/A,,Mostly Cloudy,210,7/10/12 6:51
KNYC, 2:51 AM,73,59,61,29.98,10,Calm,Calm,-,N/A,,Overcast,0,7/10/12 6:51
KEWR, 3:51 AM,73,57,57,29.97,10,North,4.6,-,N/A,,Mostly Cloudy,10,7/10/12 7:51
KJFK, 3:51 AM,71.1,61,70,29.99,10,WSW,5.8,-,N/A,,Mostly Cloudy,240,7/10/12 7:51
KLGA, 3:51 AM,75,63,66,29.97,10,NNE,6.9,-,N/A,,Scattered Clouds,20,7/10/12 7:51
KEWR, 4:51 AM,72,61,68,29.99,10,NNE,9.2,-,N/A,,Mostly Cloudy,20,7/10/12 8:51
KJFK, 4:51 AM,72,63,73,29.99,10,West,6.9,-,N/A,,Scattered Clouds,270,7/10/12 8:51
KLGA, 4:51 AM,72,64,76,29.99,10,ENE,6.9,-,N/A,,Scattered Clouds,60,7/10/12 8:51
KNYC, 4:51 AM,71.1,60.1,68,29.99,10,North,5.8,-,N/A,,Clear,10,7/10/12 8:51
KEWR, 5:51 AM,71.1,57,61,30.01,10,North,10.4,-,N/A,,Scattered Clouds,10,7/10/12 9:51
KJFK, 5:51 AM,71.1,61,70,30.01,10,North,5.8,-,N/A,,Scattered Clouds,10,7/10/12 9:51
KLGA, 5:51 AM,72,57,59,30.01,10,NE,5.8,-,N/A,,Scattered Clouds,40,7/10/12 9:51
KNYC, 5:51 AM,71.1,52,51,30.01,10,Variable,3.5,-,N/A,,Clear,0,7/10/12 9:51
KEWR, 6:51 AM,72,53.1,51,30.01,10,NNE,9.2,-,N/A,,Scattered Clouds,20,7/10/12 10:51
KJFK, 6:51 AM,72,60.1,66,30.02,10,NNE,8.1,-,N/A,,Mostly Cloudy,20,7/10/12 10:51
KLGA, 6:51 AM,73,52,48,30.01,10,NE,5.8,-,N/A,,Scattered Clouds,40,7/10/12 10:51
KNYC, 6:51 AM,71.1,54,55,30.01,10,NE,3.5,-,N/A,,Clear,40,7/10/12 10:51
KEWR, 7:51 AM,75,52,44,30.03,10,NNE,12.7,-,N/A,,Scattered Clouds,20,7/10/12 11:51
KJFK, 7:51 AM,75,54,48,30.04,10,NE,9.2,-,N/A,,Scattered Clouds,50,7/10/12 11:51
KLGA, 7:51 AM,73.9,54,50,30.04,10,NE,11.5,-,N/A,,Scattered Clouds,40,7/10/12 11:51
KNYC, 7:51 AM,73,50,44,30.04,10,ENE,5.8,-,N/A,,Clear,60,7/10/12 11:51
KEWR, 8:51 AM,78.1,52,40,30.04,10,NE,8.1,-,N/A,,Scattered Clouds,50,7/10/12 12:51
KJFK, 8:51 AM,78.1,55,45,30.05,10,NE,8.1,-,N/A,,Scattered Clouds,40,7/10/12 12:51
KLGA, 8:51 AM,73,55,53,30.04,10,NE,11.5,-,N/A,,Scattered Clouds,40,7/10/12 12:51
KNYC, 8:51 AM,73.9,52,46,30.04,10,ESE,4.6,-,N/A,,Clear,120,7/10/12 12:51
KEWR, 9:51 AM,79,51.1,38,30.04,10,North,6.9,-,N/A,,Mostly Cloudy,10,7/10/12 13:51
KJFK, 9:51 AM,79,55,44,30.05,10,Variable,3.5,-,N/A,,Mostly Cloudy,0,7/10/12 13:51
KLGA, 9:51 AM,75,55.9,51,30.05,10,NE,11.5,-,N/A,,Scattered Clouds,50,7/10/12 13:51
KNYC, 9:51 AM,75,54,48,30.05,10,Variable,5.8,-,N/A,,Clear,0,7/10/12 13:51
KEWR, 10:51 AM,82,52,35,30.06,10,East,6.9,-,N/A,,Mostly Cloudy,100,7/10/12 14:51
KJFK, 10:51 AM,79,59,50,30.07,10,SE,9.2,-,N/A,,Scattered Clouds,140,7/10/12 14:51
KLGA, 10:51 AM,75.9,55.9,50,30.06,10,ENE,11.5,-,N/A,,Scattered Clouds,60,7/10/12 14:51
KNYC, 10:51 AM,77,55,47,30.06,10,East,9.2,-,N/A,,Overcast,100,7/10/12 14:51
KEWR, 11:51 AM,82.9,51.1,33,30.05,10,Variable,6.9,-,N/A,,Scattered Clouds,0,7/10/12 15:51
KJFK, 11:51 AM,81,57,44,30.06,10,SSE,9.2,-,N/A,,Scattered Clouds,160,7/10/12 15:51
KLGA, 11:51 AM,78.1,57,48,30.06,10,NE,9.2,-,N/A,,Scattered Clouds,40,7/10/12 15:51
KNYC, 11:51 AM,80.1,52,38,30.06,10,ENE,8.1,-,N/A,,Clear,70,7/10/12 15:51
KEWR, 12:51 PM,84,50,31,30.04,10,Variable,6.9,-,N/A,,Scattered Clouds,0,7/10/12 16:51
KJFK, 12:51 PM,82,59,45,30.06,10,South,9.2,-,N/A,,Scattered Clouds,170,7/10/12 16:51
KLGA, 12:51 PM,81,54,39,30.04,10,NE,9.2,-,N/A,,Scattered Clouds,50,7/10/12 16:51
KNYC, 12:51 PM,82,48.9,31,30.04,10,ENE,5.8,-,N/A,,Clear,70,7/10/12 16:51
KEWR, 1:51 PM,84.9,57,38,30.03,10,SSE,10.4,-,N/A,,Scattered Clouds,160,7/10/12 17:51
KJFK, 1:51 PM,82,63,52,30.05,10,South,12.7,-,N/A,,Scattered Clouds,190,7/10/12 17:51
KLGA, 1:51 PM,82,53.1,37,30.03,10,NE,8.1,-,N/A,,Scattered Clouds,50,7/10/12 17:51
KNYC, 1:51 PM,86,52,31,30.02,10,NE,8.1,-,N/A,,Clear,50,7/10/12 17:51
KEWR, 2:51 PM,86,55,35,30.01,10,SSE,8.1,-,N/A,,Scattered Clouds,160,7/10/12 18:51
KJFK, 2:51 PM,82,64,54,30.04,10,South,15,-,N/A,,Scattered Clouds,180,7/10/12 18:51
KLGA, 2:51 PM,84,55,37,30.02,10,NE,10.4,-,N/A,,Scattered Clouds,50,7/10/12 18:51
KNYC, 2:51 PM,86,55,35,30.02,10,Calm,Calm,-,N/A,,Clear,0,7/10/12 18:51
KEWR, 3:51 PM,84.9,57,38,30.01,10,SSE,9.2,-,N/A,,Scattered Clouds,160,7/10/12 19:51
KJFK, 3:51 PM,81,63,54,30.04,10,South,15,-,N/A,,Scattered Clouds,180,7/10/12 19:51
KLGA, 3:51 PM,82.9,60.1,46,30.01,10,South,13.8,18.4,N/A,,Scattered Clouds,180,7/10/12 19:51
KNYC, 3:51 PM,81,60.1,49,30.01,10,North,-9999,-,N/A,,Overcast,0,7/10/12 19:51
KEWR, 4:51 PM,84,61,46,30.01,10,SE,10.4,-,N/A,,Mostly Cloudy,140,7/10/12 20:51
KJFK, 4:51 PM,81,59,47,30.04,10,South,11.5,-,N/A,,Scattered Clouds,180,7/10/12 20:51
KLGA, 4:51 PM,84,60.1,44,30.01,10,South,11.5,-,N/A,,Scattered Clouds,170,7/10/12 20:51
KNYC, 4:51 PM,81,61,50,30.01,10,Variable,6.9,-,N/A,,Clear,0,7/10/12 20:51
KEWR, 5:51 PM,82.9,62.1,49,30.01,10,SSE,10.4,-,N/A,,Mostly Cloudy,160,7/10/12 21:51
KJFK, 5:51 PM,79,59,50,30.02,10,South,11.5,-,N/A,,Scattered Clouds,170,7/10/12 21:51
KLGA, 5:51 PM,84.9,57,38,30,10,South,10.4,-,N/A,,Scattered Clouds,170,7/10/12 21:51
KNYC, 5:51 PM,81,60.1,49,30,10,SSE,5.8,-,N/A,,Clear,150,7/10/12 21:51
KEWR, 6:51 PM,82,61,49,30.01,10,SSE,8.1,-,N/A,,Mostly Cloudy,150,7/10/12 22:51
KJFK, 6:51 PM,77,63,62,30.04,10,South,13.8,-,N/A,,Mostly Cloudy,170,7/10/12 22:51
KLGA, 6:51 PM,81,61,50,30.02,10,SSE,13.8,-,N/A,,Mostly Cloudy,160,7/10/12 22:51
KNYC, 6:51 PM,79,59,50,30.02,10,Variable,3.5,-,N/A,,Clear,0,7/10/12 22:51
KEWR, 7:51 PM,80.1,64.9,60,30.02,10,SSE,6.9,-,N/A,,Mostly Cloudy,150,7/10/12 23:51
KJFK, 7:51 PM,75.9,66,71,30.04,10,South,9.2,-,N/A,,Mostly Cloudy,170,7/10/12 23:51
KLGA, 7:51 PM,78.1,64,62,30.02,10,South,10.4,-,N/A,,Mostly Cloudy,180,7/10/12 23:51
KNYC, 7:51 PM,77,62.1,60,30.02,10,Calm,Calm,-,N/A,,Clear,0,7/10/12 23:51
KEWR, 8:51 PM,78.1,66.9,68,30.03,10,SSE,8.1,-,N/A,,Mostly Cloudy,160,7/11/12 0:51
KJFK, 8:51 PM,75,66,73,30.05,10,SE,4.6,-,N/A,,Mostly Cloudy,130,7/11/12 0:51
KLGA, 8:51 PM,77,63,62,30.03,10,South,5.8,-,N/A,,Mostly Cloudy,170,7/11/12 0:51
KNYC, 8:51 PM,75,63,66,30.04,10,Calm,Calm,-,N/A,,Clear,0,7/11/12 0:51
KEWR, 9:51 PM,78.1,64.9,64,30.06,10,SE,4.6,-,N/A,,Mostly Cloudy,140,7/11/12 1:51
KJFK, 9:51 PM,75,66.9,76,30.08,10,SSE,6.9,-,N/A,,Mostly Cloudy,160,7/11/12 1:51
KLGA, 9:51 PM,78.1,64.9,64,30.06,10,South,4.6,-,N/A,,Scattered Clouds,180,7/11/12 1:51
KNYC, 9:51 PM,75.9,62.1,62,30.07,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 1:51
KEWR, 10:51 PM,77,66.9,71,30.08,10,East,4.6,-,N/A,,Mostly Cloudy,100,7/11/12 2:51
KJFK, 10:51 PM,73.9,66.9,79,30.09,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 2:51
KLGA, 10:51 PM,77,66,69,30.08,10,East,5.8,-,N/A,,Mostly Cloudy,100,7/11/12 2:51
KNYC, 10:51 PM,75.9,60.1,58,30.08,10,NNE,4.6,-,N/A,,Mostly Cloudy,30,7/11/12 2:51
KEWR, 11:51 PM,77,66.9,71,30.08,10,SE,8.1,-,N/A,,Scattered Clouds,130,7/11/12 3:51
KJFK, 11:51 PM,73,66.9,81,30.1,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 3:51
KLGA, 11:51 PM,77,66.9,71,30.08,10,South,5.8,-,N/A,,Mostly Cloudy,190,7/11/12 3:51
KNYC, 11:51 PM,73.9,64,71,30.08,10,Calm,Calm,-,N/A,,Clear,0,7/11/12 3:51
KEWR, 12:51 AM,75,68,79,30.09,10,South,3.5,-,N/A,,Scattered Clouds,180,7/11/12 4:51
KJFK, 12:51 AM,73,66.9,81,30.09,10,Calm,Calm,-,N/A,,Scattered Clouds,0,7/11/12 4:51
KLGA, 12:51 AM,75.9,66.9,74,30.09,10,SSW,6.9,-,N/A,,Scattered Clouds,200,7/11/12 4:51
KNYC, 12:51 AM,73.9,66,76,30.09,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 4:51
KEWR, 1:51 AM,73,63,71,30.09,10,NNE,6.9,-,N/A,,Mostly Cloudy,20,7/11/12 5:51
KJFK, 1:51 AM,72,66.9,84,30.1,10,Calm,Calm,-,N/A,,Scattered Clouds,0,7/11/12 5:51
KLGA, 1:51 AM,75,63,66,30.09,10,North,4.6,-,N/A,,Scattered Clouds,360,7/11/12 5:51
KNYC, 1:51 AM,72,61,68,30.1,10,Calm,Calm,-,N/A,,Scattered Clouds,0,7/11/12 5:51
KEWR, 2:51 AM,73.9,62.1,66,30.08,10,ENE,4.6,-,N/A,,Mostly Cloudy,60,7/11/12 6:51
KJFK, 2:51 AM,72,68,87,30.09,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 6:51
KLGA, 2:51 AM,75,63,66,30.08,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 6:51
KNYC, 2:51 AM,72,62.1,71,30.08,10,Calm,Calm,-,N/A,,Overcast,0,7/11/12 6:51
KEWR, 3:51 AM,73.4,64.4,73,30.08,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 7:51
KJFK, 3:51 AM,73,68,84,30.1,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 7:51
KLGA, 3:51 AM,73.4,64.4,73,30.08,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 7:51
KNYC, 3:51 AM,72,62.1,71,30.09,10,Calm,Calm,-,N/A,,Partly Cloudy,0,7/11/12 7:51
KEWR, 4:51 AM,73.9,66.9,79,30.09,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 8:51
KJFK, 4:51 AM,73,68,84,30.1,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 8:51
KLGA, 4:51 AM,73.9,66.9,79,30.09,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 8:51
KNYC, 4:51 AM,73,63,71,30.09,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 8:51
KEWR, 5:51 AM,73.4,64.4,73,30.11,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 9:51
KJFK, 5:51 AM,72,68,87,30.12,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 9:51
KLGA, 5:51 AM,73.4,68,83,30.1,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 9:51
KNYC, 5:51 AM,73,63,71,30.11,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 9:51
KEWR, 6:51 AM,75,62.1,64,30.14,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 10:51
KJFK, 6:51 AM,73,68,84,30.14,10,SE,5.8,-,N/A,,Mostly Cloudy,140,7/11/12 10:51
KLGA, 6:51 AM,72,69.1,91,30.13,10,NE,8.1,-,N/A,,Mostly Cloudy,50,7/11/12 10:51
KNYC, 6:51 AM,73,64.9,76,30.16,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 10:51
KNYC, 7:19 AM,73.9,66,76,30.17,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 11:19
KEWR, 7:51 AM,77,66,69,30.14,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 11:51
KJFK, 7:51 AM,75,68,79,30.15,10,ESE,3.5,-,N/A,,Mostly Cloudy,110,7/11/12 11:51
KLGA, 7:51 AM,73.9,69.1,85,30.14,10,NE,8.1,-,N/A,,Mostly Cloudy,50,7/11/12 11:51
KNYC, 7:51 AM,73.9,66,76,30.14,10,Calm,Calm,-,N/A,,Overcast,0,7/11/12 11:51
KEWR, 8:51 AM,77,66.9,71,30.15,10,Calm,Calm,-,N/A,,Mostly Cloudy,0,7/11/12 12:51
KJFK, 8:51 AM,77,64.9,66,30.16,10,ENE,3.5,-,N/A,,Mostly Cloudy,70,7/11/12 12:51
KLGA, 8:51 AM,75.2,69.8,83,30.15,10,NE,8.1,-,N/A,,Mostly Cloudy,50,7/11/12 12:51
KNYC, 8:51 AM,75.9,68,76,30.15,10,East,3.5,-,N/A,,Mostly Cloudy,80,7/11/12 12:51
KNYC, 9:13 AM,77,66.9,71,30.18,10,Calm,Calm,-,N/A,,Scattered Clouds,0,7/11/12 13:13
KEWR, 9:51 AM,80.6,66.2,61,30.15,10,Variable,3.5,-,N/A,,Mostly Cloudy,0,7/11/12 13:51
KJFK, 9:51 AM,78.1,61,56,30.17,10,Variable,3.5,-,N/A,,Mostly Cloudy,0,7/11/12 13:51
KLGA, 9:51 AM,77,68,74,30.15,10,Variable,5.8,-,N/A,,Mostly Cloudy,0,7/11/12 13:51
KNYC, 9:51 AM,78.1,66.9,68,30.16,10,Variable,3.5,-,N/A,,Partly Cloudy,0,7/11/12 13:51
KEWR, 10:51 AM,81,63,54,30.15,10,South,5.8,-,N/A,,Mostly Cloudy,190,7/11/12 14:51
KJFK, 10:51 AM,81,63,54,30.17,10,South,8.1,-,N/A,,Mostly Cloudy,170,7/11/12 14:51
KLGA, 10:51 AM,80.1,59,48,30.15,10,SE,9.2,-,N/A,,Mostly Cloudy,130,7/11/12 14:51
KNYC, 10:51 AM,80.1,64.9,60,30.15,10,SE,4.6,-,N/A,,Partly Cloudy,130,7/11/12 14:51
KEWR, 11:51 AM,84,54,35,30.16,10,SSE,6.9,-,N/A,,Mostly Cloudy,160,7/11/12 15:51
KJFK, 11:51 AM,80.1,64,58,30.18,10,SSE,10.4,-,N/A,,Mostly Cloudy,150,7/11/12 15:51
KLGA, 11:51 AM,82,55.9,41,30.15,10,SSE,8.1,-,N/A,,Mostly Cloudy,160,7/11/12 15:51
KNYC, 11:51 AM,81,57.9,45,30.15,10,Variable,3.5,-,N/A,,Mostly Cloudy,0,7/11/12 15:51
KEWR, 12:51 PM,82.9,57,41,30.16,10,Variable,6.9,-,N/A,,Mostly Cloudy,0,7/11/12 16:51
KJFK, 12:51 PM,80.1,64,58,30.18,10,SSE,8.1,-,N/A,,Mostly Cloudy,150,7/11/12 16:51
KLGA, 12:51 PM,82.4,59,45,30.15,10,SSE,11.5,16.1,N/A,,Mostly Cloudy,160,7/11/12 16:51
KNYC, 12:51 PM,84,57.9,41,30.16,10,North,-9999,-,N/A,,Partly Cloudy,0,7/11/12 16:51
KEWR, 1:51 PM,84,55,37,30.15,10,SE,8.1,-,N/A,,Mostly Cloudy,140,7/11/12 17:51
KJFK, 1:51 PM,82,59,45,30.18,10,South,8.1,-,N/A,,Mostly Cloudy,170,7/11/12 17:51
KLGA, 1:51 PM,84,61,46,30.15,10,SE,12.7,17.3,N/A,,Mostly Cloudy,140,7/11/12 17:51
KNYC, 1:51 PM,84,59,43,30.16,10,Variable,4.6,-,N/A,,Clear,0,7/11/12 17:51
KEWR, 2:51 PM,84,57,40,30.14,10,SSE,10.4,-,N/A,,Mostly Cloudy,160,7/11/12 18:51
KJFK, 2:51 PM,81,62.1,52,30.17,10,SSE,11.5,-,N/A,,Mostly Cloudy,150,7/11/12 18:51
KLGA, 2:51 PM,84.9,60.1,43,30.14,10,South,10.4,17.3,N/A,,Mostly Cloudy,170,7/11/12 18:51
KNYC, 2:51 PM,84,59,43,30.14,10,North,-9999,-,N/A,,Partly Cloudy,0,7/11/12 18:51
KEWR, 3:51 PM,84,59,43,30.14,10,SE,9.2,-,N/A,,Mostly Cloudy,130,7/11/12 19:51
KJFK, 3:51 PM,81,63,54,30.17,10,South,9.2,-,N/A,,Mostly Cloudy,180,7/11/12 19:51
KLGA, 3:51 PM,82.9,61,47,30.14,10,SSE,15,18.4,N/A,,Mostly Cloudy,150,7/11/12 19:51
KNYC, 3:51 PM,82,59,45,30.15,10,Variable,3.5,-,N/A,,Clear,0,7/11/12 19:51
KEWR, 4:51 PM,82,60.1,47,30.13,10,ESE,9.2,17.3,N/A,,Mostly Cloudy,120,7/11/12 20:51
KJFK, 4:51 PM,79,66,64,30.16,10,South,10.4,-,N/A,,Mostly Cloudy,190,7/11/12 20:51
KLGA, 4:51 PM,84,62.1,47,30.13,10,South,8.1,16.1,N/A,,Mostly Cloudy,170,7/11/12 20:51
KNYC, 4:51 PM,82,61,49,30.14,10,Variable,4.6,-,N/A,,Clear,0,7/11/12 20:51
KEWR, 5:51 PM,81,61,50,30.14,10,SSE,9.2,-,N/A,,Mostly Cloudy,150,7/11/12 21:51
KJFK, 5:51 PM,78.1,64.9,64,30.16,10,South,8.1,-,N/A,,Mostly Cloudy,190,7/11/12 21:51
KLGA, 5:51 PM,81,64,56,30.14,10,South,6.9,-,N/A,,Mostly Cloudy,180,7/11/12 21:51
KNYC, 5:51 PM,80.1,60.1,50,30.14,10,North,-9999,-,N/A,,Partly Cloudy,0,7/11/12 21:51
KEWR, 6:51 PM,80.6,60.8,51,30.14,10,SE,5.8,-,N/A,,Mostly Cloudy,140,7/11/12 22:51
KJFK, 6:51 PM,77,66,69,30.16,10,South,9.2,-,N/A,,Mostly Cloudy,180,7/11/12 22:51
KLGA, 6:51 PM,80.6,62.6,54,30.14,10,South,11.5,-,N/A,,Mostly Cloudy,180,7/11/12 22:51
KNYC, 6:51 PM,79,59,50,30.14,10,SSE,8.1,-,N/A,,Clear,150,7/11/12 22:51
KEWR, 7:51 PM,78.1,61,56,30.15,10,SE,6.9,-,N/A,,Mostly Cloudy,140,7/11/12 23:51
KJFK, 7:51 PM,75,66,73,30.17,10,SSE,5.8,-,N/A,,Mostly Cloudy,150,7/11/12 23:51
KLGA, 7:51 PM,78.1,63,60,30.15,10,South,10.4,-,N/A,,Mostly Cloudy,170,7/11/12 23:51
KNYC, 7:51 PM,75.9,59,56,30.16,10,SSW,5.8,-,N/A,,Clear,200,7/11/12 23:51
KEWR, 8:51 PM,77,63,62,30.17,10,South,5.8,-,N/A,,Mostly Cloudy,170,7/12/12 0:51
KJFK, 8:51 PM,73.9,66,76,30.18,10,South,8.1,-,N/A,,Mostly Cloudy,170,7/12/12 0:51
KLGA, 8:51 PM,75.9,64.9,69,30.17,10,South,8.1,-,N/A,,Mostly Cloudy,180,7/12/12 0:51
KNYC, 8:51 PM,75,60.1,60,30.17,10,Variable,4.6,-,N/A,,Scattered Clouds,0,7/12/12 0:51
KEWR, 9:51 PM,77,61,58,30.18,10,SE,6.9,-,N/A,,Mostly Cloudy,140,7/12/12 1:51
KJFK, 9:51 PM,73,66,79,30.19,10,SSE,5.8,-,N/A,,Mostly Cloudy,150,7/12/12 1:51
KLGA, 9:51 PM,75,64.9,71,30.18,10,South,8.1,-,N/A,,Mostly Cloudy,190,7/12/12 1:51
KNYC, 9:51 PM,73.9,61,64,30.18,10,Variable,3.5,-,N/A,,Clear,0,7/12/12 1:51
KEWR, 10:51 PM,75,64.9,71,30.18,10,South,4.6,-,N/A,,Mostly Cloudy,170,7/12/12 2:51
KJFK, 10:51 PM,73,66,79,30.19,10,SSE,4.6,-,N/A,,Mostly Cloudy,160,7/12/12 2:51
KLGA, 10:51 PM,75,64.9,71,30.18,10,South,8.1,-,N/A,,Mostly Cloudy,170,7/12/12 2:51
KNYC, 10:51 PM,73,62.1,68,30.18,10,Variable,3.5,-,N/A,,Clear,0,7/12/12 2:51
KEWR, 11:51 PM,73.9,64.9,73,30.19,10,South,4.6,-,N/A,,Mostly Cloudy,180,7/12/12 3:51
KJFK, 11:51 PM,72,66,81,30.19,10,SSE,4.6,-,N/A,,Mostly Cloudy,150,7/12/12 3:51
KLGA, 11:51 PM,75,66,73,30.18,10,South,8.1,-,N/A,,Mostly Cloudy,180,7/12/12 3:51
